asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-05_11-26-48/config.json[MAIN]
asn=9    	id=9   	Node	This is the node 9
asn=9    	id=10  	Node	This is the node 10
asn=10   	id=1   	Node	This is the node 1
asn=10   	id=2   	Node	This is the node 2
asn=10   	id=3   	Node	This is the node 3
asn=10   	id=4   	Node	This is the node 4
asn=10   	id=5   	Node	This is the node 5
asn=10   	id=6   	Node	This is the node 6
asn=10   	id=7   	Node	This is the node 7
asn=10   	id=8   	Node	This is the node 8
asn=10   	id=9   	Node	This is the node 9
asn=10   	id=10  	Node	This is the node 10
asn=11   	id=1   	Node	This is the node 1
asn=11   	id=2   	Node	This is the node 2
asn=11   	id=3   	Node	This is the node 3
asn=11   	id=4   	Node	This is the node 4
asn=11   	id=5   	Node	This is the node 5
asn=11   	id=6   	Node	This is the node 6
asn=11   	id=7   	Node	This is the node 7
asn=11   	id=8   	Node	This is the node 8
asn=11   	id=9   	Node	This is the node 9
asn=11   	id=10  	Node	This is the node 10
asn=12   	id=1   	Node	This is the node 1
asn=12   	id=2   	Node	This is the node 2
asn=12   	id=3   	Node	This is the node 3
asn=12   	id=4   	Node	This is the node 4
asn=12   	id=5   	Node	This is the node 5
asn=12   	id=6   	Node	This is the node 6
asn=12   	id=7   	Node	This is the node 7
asn=12   	id=8   	Node	This is the node 8
asn=12   	id=9   	Node	This is the node 9
asn=12   	id=10  	Node	This is the node 10
asn=13   	id=1   	Node	This is the node 1
asn=13   	id=2   	Node	This is the node 2
asn=13   	id=3   	Node	This is the node 3
asn=13   	id=4   	Node	This is the node 4
asn=13   	id=5   	Node	This is the node 5
asn=13   	id=6   	Node	This is the node 6
asn=13   	id=7   	Node	This is the node 7
asn=13   	id=8   	Node	This is the node 8
asn=13   	id=9   	Node	This is the node 9
asn=13   	id=10  	Node	This is the node 10
asn=14   	id=1   	Node	This is the node 1
asn=14   	id=2   	Node	This is the node 2
asn=14   	id=3   	Node	This is the node 3
asn=14   	id=4   	Node	This is the node 4
asn=14   	id=5   	Node	This is the node 5
asn=14   	id=6   	Node	This is the node 6
asn=14   	id=7   	Node	This is the node 7
asn=14   	id=8   	Node	This is the node 8
asn=14   	id=9   	Node	This is the node 9
asn=14   	id=10  	Node	This is the node 10
asn=15   	id=1   	Node	This is the node 1
asn=15   	id=2   	Node	This is the node 2
asn=15   	id=3   	Node	This is the node 3
asn=15   	id=4   	Node	This is the node 4
asn=15   	id=5   	Node	This is the node 5
asn=15   	id=6   	Node	This is the node 6
asn=15   	id=7   	Node	This is the node 7
asn=15   	id=8   	Node	This is the node 8
asn=15   	id=9   	Node	This is the node 9
asn=15   	id=10  	Node	This is the node 10
asn=16   	id=1   	Node	This is the node 1
asn=16   	id=2   	Node	This is the node 2
asn=16   	id=3   	Node	This is the node 3
asn=16   	id=4   	Node	This is the node 4
asn=16   	id=5   	Node	This is the node 5
asn=16   	id=6   	Node	This is the node 6
asn=16   	id=7   	Node	This is the node 7
asn=16   	id=8   	Node	This is the node 8
asn=16   	id=9   	Node	This is the node 9
asn=16   	id=10  	Node	This is the node 10
asn=17   	id=1   	Node	This is the node 1
asn=17   	id=2   	Node	This is the node 2
asn=17   	id=3   	Node	This is the node 3
asn=17   	id=4   	Node	This is the node 4
asn=17   	id=5   	Node	This is the node 5
asn=17   	id=6   	Node	This is the node 6
asn=17   	id=7   	Node	This is the node 7
asn=17   	id=8   	Node	This is the node 8
asn=17   	id=9   	Node	This is the node 9
asn=17   	id=10  	Node	This is the node 10
asn=18   	id=1   	Node	This is the node 1
asn=18   	id=2   	Node	This is the node 2
asn=18   	id=3   	Node	This is the node 3
asn=18   	id=4   	Node	This is the node 4
asn=18   	id=5   	Node	This is the node 5
asn=18   	id=6   	Node	This is the node 6
asn=18   	id=7   	Node	This is the node 7
asn=18   	id=8   	Node	This is the node 8
asn=18   	id=9   	Node	This is the node 9
asn=18   	id=10  	Node	This is the node 10
asn=19   	id=1   	Node	This is the node 1
asn=19   	id=2   	Node	This is the node 2
asn=19   	id=3   	Node	This is the node 3
asn=19   	id=4   	Node	This is the node 4
asn=19   	id=5   	Node	This is the node 5
asn=19   	id=6   	Node	This is the node 6
asn=19   	id=7   	Node	This is the node 7
asn=19   	id=8   	Node	This is the node 8
asn=19   	id=9   	Node	This is the node 9
asn=19   	id=10  	Node	This is the node 10
asn=20   	id=1   	Node	This is the node 1
asn=20   	id=2   	Node	This is the node 2
asn=20   	id=3   	Node	This is the node 3
asn=20   	id=4   	Node	This is the node 4
asn=20   	id=5   	Node	This is the node 5
asn=20   	id=6   	Node	This is the node 6
asn=20   	id=7   	Node	This is the node 7
asn=20   	id=8   	Node	This is the node 8
asn=20   	id=9   	Node	This is the node 9
asn=20   	id=10  	Node	This is the node 10
asn=21   	id=1   	Node	This is the node 1
asn=21   	id=2   	Node	This is the node 2
asn=21   	id=3   	Node	This is the node 3
asn=21   	id=4   	Node	This is the node 4
asn=21   	id=5   	Node	This is the node 5
asn=21   	id=6   	Node	This is the node 6
asn=21   	id=7   	Node	This is the node 7
asn=21   	id=8   	Node	This is the node 8
asn=21   	id=9   	Node	This is the node 9
asn=21   	id=10  	Node	This is the node 10
asn=22   	id=1   	Node	This is the node 1
asn=22   	id=2   	Node	This is the node 2
asn=22   	id=3   	Node	This is the node 3
asn=22   	id=4   	Node	This is the node 4
asn=22   	id=5   	Node	This is the node 5
asn=22   	id=6   	Node	This is the node 6
asn=22   	id=7   	Node	This is the node 7
asn=22   	id=8   	Node	This is the node 8
asn=22   	id=9   	Node	This is the node 9
asn=22   	id=10  	Node	This is the node 10
asn=23   	id=1   	Node	This is the node 1
asn=23   	id=2   	Node	This is the node 2
asn=23   	id=3   	Node	This is the node 3
asn=23   	id=4   	Node	This is the node 4
asn=23   	id=5   	Node	This is the node 5
asn=23   	id=6   	Node	This is the node 6
asn=23   	id=7   	Node	This is the node 7
asn=23   	id=8   	Node	This is the node 8
asn=23   	id=9   	Node	This is the node 9
asn=23   	id=10  	Node	This is the node 10
asn=24   	id=1   	Node	This is the node 1
asn=24   	id=2   	Node	This is the node 2
asn=24   	id=3   	Node	This is the node 3
asn=24   	id=4   	Node	This is the node 4
asn=24   	id=5   	Node	This is the node 5
asn=24   	id=6   	Node	This is the node 6
asn=24   	id=7   	Node	This is the node 7
asn=24   	id=8   	Node	This is the node 8
asn=24   	id=9   	Node	This is the node 9
asn=24   	id=10  	Node	This is the node 10
asn=25   	id=1   	Node	This is the node 1
asn=25   	id=2   	Node	This is the node 2
asn=25   	id=3   	Node	This is the node 3
asn=25   	id=4   	Node	This is the node 4
asn=25   	id=5   	Node	This is the node 5
asn=25   	id=6   	Node	This is the node 6
asn=25   	id=7   	Node	This is the node 7
asn=25   	id=8   	Node	This is the node 8
asn=25   	id=9   	Node	This is the node 9
asn=25   	id=10  	Node	This is the node 10
asn=26   	id=1   	Node	This is the node 1
asn=26   	id=2   	Node	This is the node 2
asn=26   	id=3   	Node	This is the node 3
asn=26   	id=4   	Node	This is the node 4
asn=26   	id=5   	Node	This is the node 5
asn=26   	id=6   	Node	This is the node 6
asn=26   	id=7   	Node	This is the node 7
asn=26   	id=8   	Node	This is the node 8
asn=26   	id=9   	Node	This is the node 9
asn=26   	id=10  	Node	This is the node 10
asn=27   	id=1   	Node	This is the node 1
asn=27   	id=2   	Node	This is the node 2
asn=27   	id=3   	Node	This is the node 3
asn=27   	id=4   	Node	This is the node 4
asn=27   	id=5   	Node	This is the node 5
asn=27   	id=6   	Node	This is the node 6
asn=27   	id=7   	Node	This is the node 7
asn=27   	id=8   	Node	This is the node 8
asn=27   	id=9   	Node	This is the node 9
asn=27   	id=10  	Node	This is the node 10
asn=28   	id=1   	Node	This is the node 1
asn=28   	id=2   	Node	This is the node 2
asn=28   	id=3   	Node	This is the node 3
asn=28   	id=4   	Node	This is the node 4
asn=28   	id=5   	Node	This is the node 5
asn=28   	id=6   	Node	This is the node 6
asn=28   	id=7   	Node	This is the node 7
asn=28   	id=8   	Node	This is the node 8
asn=28   	id=9   	Node	This is the node 9
asn=28   	id=10  	Node	This is the node 10
asn=29   	id=1   	Node	This is the node 1
asn=29   	id=2   	Node	This is the node 2
asn=29   	id=3   	Node	This is the node 3
asn=29   	id=4   	Node	This is the node 4
asn=29   	id=5   	Node	This is the node 5
asn=29   	id=6   	Node	This is the node 6
asn=29   	id=7   	Node	This is the node 7
asn=29   	id=8   	Node	This is the node 8
asn=29   	id=9   	Node	This is the node 9
asn=29   	id=10  	Node	This is the node 10
asn=30   	id=1   	Node	This is the node 1
asn=30   	id=2   	Node	This is the node 2
asn=30   	id=3   	Node	This is the node 3
asn=30   	id=4   	Node	This is the node 4
asn=30   	id=5   	Node	This is the node 5
asn=30   	id=6   	Node	This is the node 6
asn=30   	id=7   	Node	This is the node 7
asn=30   	id=8   	Node	This is the node 8
asn=30   	id=9   	Node	This is the node 9
asn=30   	id=10  	Node	This is the node 10
asn=31   	id=1   	Node	This is the node 1
asn=31   	id=2   	Node	This is the node 2
asn=31   	id=3   	Node	This is the node 3
asn=31   	id=4   	Node	This is the node 4
asn=31   	id=5   	Node	This is the node 5
asn=31   	id=6   	Node	This is the node 6
asn=31   	id=7   	Node	This is the node 7
asn=31   	id=8   	Node	This is the node 8
asn=31   	id=9   	Node	This is the node 9
asn=31   	id=10  	Node	This is the node 10
asn=32   	id=1   	Node	This is the node 1
asn=32   	id=2   	Node	This is the node 2
asn=32   	id=3   	Node	This is the node 3
asn=32   	id=4   	Node	This is the node 4
asn=32   	id=5   	Node	This is the node 5
asn=32   	id=6   	Node	This is the node 6
asn=32   	id=7   	Node	This is the node 7
asn=32   	id=8   	Node	This is the node 8
asn=32   	id=9   	Node	This is the node 9
asn=32   	id=10  	Node	This is the node 10
asn=33   	id=1   	Node	This is the node 1
asn=33   	id=2   	Node	This is the node 2
asn=33   	id=3   	Node	This is the node 3
asn=33   	id=4   	Node	This is the node 4
asn=33   	id=5   	Node	This is the node 5
asn=33   	id=6   	Node	This is the node 6
asn=33   	id=7   	Node	This is the node 7
asn=33   	id=8   	Node	This is the node 8
asn=33   	id=9   	Node	This is the node 9
asn=33   	id=10  	Node	This is the node 10
asn=34   	id=1   	Node	This is the node 1
asn=34   	id=2   	Node	This is the node 2
asn=34   	id=3   	Node	This is the node 3
asn=34   	id=4   	Node	This is the node 4
asn=34   	id=5   	Node	This is the node 5
asn=34   	id=6   	Node	This is the node 6
asn=34   	id=7   	Node	This is the node 7
asn=34   	id=8   	Node	This is the node 8
asn=34   	id=9   	Node	This is the node 9
asn=34   	id=10  	Node	This is the node 10
asn=35   	id=1   	Node	This is the node 1
asn=35   	id=2   	Node	This is the node 2
asn=35   	id=3   	Node	This is the node 3
asn=35   	id=4   	Node	This is the node 4
asn=35   	id=5   	Node	This is the node 5
asn=35   	id=6   	Node	This is the node 6
asn=35   	id=7   	Node	This is the node 7
asn=35   	id=8   	Node	This is the node 8
asn=35   	id=9   	Node	This is the node 9
asn=35   	id=10  	Node	This is the node 10
asn=36   	id=1   	Node	This is the node 1
asn=36   	id=2   	Node	This is the node 2
asn=36   	id=3   	Node	This is the node 3
asn=36   	id=4   	Node	This is the node 4
asn=36   	id=5   	Node	This is the node 5
asn=36   	id=6   	Node	This is the node 6
asn=36   	id=7   	Node	This is the node 7
asn=36   	id=8   	Node	This is the node 8
asn=36   	id=9   	Node	This is the node 9
asn=36   	id=10  	Node	This is the node 10
asn=37   	id=1   	Node	This is the node 1
asn=37   	id=2   	Node	This is the node 2
asn=37   	id=3   	Node	This is the node 3
asn=37   	id=4   	Node	This is the node 4
asn=37   	id=5   	Node	This is the node 5
asn=37   	id=6   	Node	This is the node 6
asn=37   	id=7   	Node	This is the node 7
asn=37   	id=8   	Node	This is the node 8
asn=37   	id=9   	Node	This is the node 9
asn=37   	id=10  	Node	This is the node 10
asn=38   	id=1   	Node	This is the node 1
asn=38   	id=2   	Node	This is the node 2
asn=38   	id=3   	Node	This is the node 3
asn=38   	id=4   	Node	This is the node 4
asn=38   	id=5   	Node	This is the node 5
asn=38   	id=6   	Node	This is the node 6
asn=38   	id=7   	Node	This is the node 7
asn=38   	id=8   	Node	This is the node 8
asn=38   	id=9   	Node	This is the node 9
asn=38   	id=10  	Node	This is the node 10
asn=39   	id=1   	Node	This is the node 1
asn=39   	id=2   	Node	This is the node 2
asn=39   	id=3   	Node	This is the node 3
asn=39   	id=4   	Node	This is the node 4
asn=39   	id=5   	Node	This is the node 5
