asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/tsch-sim/results/2021-09-02_10-21-32/config.json[MAIN]
asn=705  	id=6   	Node	scanning on channel=15...[NODE]
asn=705  	id=4   	Node	scanning on channel=15...[NODE]
asn=705  	id=9   	Node	scanning on channel=20...[NODE]
asn=806  	id=10  	Node	scanning on channel=25...[NODE]
asn=806  	id=8   	Node	scanning on channel=26...[NODE]
asn=806  	id=3   	Node	scanning on channel=26...[NODE]
asn=806  	id=4   	Node	scanning on channel=26...[NODE]
asn=806  	id=2   	Node	scanning on channel=20...[NODE]
asn=806  	id=6   	Node	scanning on channel=20...[NODE]
asn=806  	id=7   	Node	scanning on channel=25...[NODE]
asn=907  	id=7   	Node	scanning on channel=26...[NODE]
asn=907  	id=9   	Node	scanning on channel=15...[NODE]
asn=907  	id=2   	Node	scanning on channel=15...[NODE]
asn=907  	id=3   	Node	scanning on channel=20...[NODE]
asn=907  	id=4   	Node	scanning on channel=15...[NODE]
asn=907  	id=5   	Node	scanning on channel=26...[NODE]
asn=1008 	id=4   	Node	scanning on channel=20...[NODE]
asn=1008 	id=7   	Node	scanning on channel=25...[NODE]
asn=1008 	id=3   	Node	scanning on channel=26...[NODE]
asn=1008 	id=9   	Node	scanning on channel=25...[NODE]
asn=1109 	id=2   	Node	scanning on channel=20...[NODE]
asn=1109 	id=8   	Node	scanning on channel=20...[NODE]
asn=1109 	id=5   	Node	scanning on channel=25...[NODE]
asn=1109 	id=4   	Node	scanning on channel=25...[NODE]
asn=1109 	id=9   	Node	scanning on channel=26...[NODE]
asn=1109 	id=3   	Node	scanning on channel=25...[NODE]
asn=1109 	id=6   	Node	scanning on channel=15...[NODE]
asn=1210 	id=3   	Node	scanning on channel=15...[NODE]
asn=1210 	id=8   	Node	scanning on channel=25...[NODE]
asn=1210 	id=7   	Node	scanning on channel=20...[NODE]
asn=1210 	id=5   	Node	scanning on channel=20...[NODE]
asn=1210 	id=9   	Node	scanning on channel=25...[NODE]
asn=1210 	id=4   	Node	scanning on channel=26...[NODE]
asn=1311 	id=9   	Node	scanning on channel=20...[NODE]
asn=1311 	id=4   	Node	scanning on channel=25...[NODE]
asn=1311 	id=3   	Node	scanning on channel=26...[NODE]
asn=1311 	id=10  	Node	scanning on channel=15...[NODE]
asn=1311 	id=7   	Node	scanning on channel=15...[NODE]
asn=1311 	id=2   	Node	scanning on channel=26...[NODE]
asn=1412 	id=7   	Node	scanning on channel=26...[NODE]
asn=1412 	id=2   	Node	scanning on channel=25...[NODE]
asn=1412 	id=8   	Node	scanning on channel=15...[NODE]
asn=1412 	id=10  	Node	scanning on channel=20...[NODE]
asn=1412 	id=6   	Node	scanning on channel=25...[NODE]
asn=1412 	id=5   	Node	scanning on channel=25...[NODE]
asn=1412 	id=3   	Node	scanning on channel=20...[NODE]
asn=1477 	id=2   	Node	add neighbor id=1 [NODE]
asn=1477 	id=2   	Node	Add_route called from ensure neighbor
asn=1477 	id=2   	TSCH	joined/associated at 14.77 on receiving an EB packet from 1[NODE]
asn=1477 	id=2   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=1477 	id=2   	Node	update time source called [NODE]
asn=1477 	id=2   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=1477 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=2   	Node	Start method called from Manual Routing for 2
asn=1477 	id=2   	Node	Route File Read successfully [ROUTING MANUAL]
asn=1477 	id=2   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=1477 	id=2   	Node	Reading routes for Node 2 [ROUTING MANUAL]
asn=1477 	id=2   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=1477 	id=2   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 2
asn=1477 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=4   	Node	add neighbor id=1 [NODE]
asn=1477 	id=4   	Node	Add_route called from ensure neighbor
asn=1477 	id=4   	TSCH	joined/associated at 14.77 on receiving an EB packet from 1[NODE]
asn=1477 	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=1477 	id=4   	Node	update time source called [NODE]
asn=1477 	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=1477 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=4   	Node	Start method called from Manual Routing for 4
asn=1477 	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=1477 	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=1477 	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=1477 	id=4   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=1477 	id=4   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 4
asn=1477 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1477 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=1477 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1513 	id=3   	Node	scanning on channel=15...[NODE]
asn=1513 	id=7   	Node	scanning on channel=20...[NODE]
asn=1513 	id=6   	Node	scanning on channel=26...[NODE]
asn=1513 	id=10  	Node	scanning on channel=26...[NODE]
asn=1513 	id=9   	Node	scanning on channel=25...[NODE]
asn=1613 	id=10  	Node	scanning on channel=25...[NODE]
asn=1613 	id=9   	Node	scanning on channel=20...[NODE]
asn=1613 	id=6   	Node	scanning on channel=20...[NODE]
asn=1613 	id=3   	Node	scanning on channel=20...[NODE]
asn=1613 	id=7   	Node	scanning on channel=15...[NODE]
asn=1713 	id=7   	Node	scanning on channel=26...[NODE]
asn=1713 	id=8   	Node	scanning on channel=20...[NODE]
asn=1713 	id=5   	Node	scanning on channel=26...[NODE]
asn=1713 	id=9   	Node	scanning on channel=15...[NODE]
asn=1713 	id=10  	Node	scanning on channel=15...[NODE]
asn=1713 	id=3   	Node	scanning on channel=15...[NODE]
asn=1813 	id=3   	Node	scanning on channel=26...[NODE]
asn=1813 	id=6   	Node	scanning on channel=25...[NODE]
asn=1813 	id=7   	Node	scanning on channel=25...[NODE]
asn=1813 	id=5   	Node	scanning on channel=15...[NODE]
asn=1913 	id=5   	Node	scanning on channel=26...[NODE]
asn=1913 	id=7   	Node	scanning on channel=15...[NODE]
asn=1913 	id=6   	Node	scanning on channel=20...[NODE]
asn=1913 	id=3   	Node	scanning on channel=20...[NODE]
asn=1913 	id=10  	Node	scanning on channel=20...[NODE]
asn=2013 	id=8   	Node	scanning on channel=25...[NODE]
asn=2013 	id=10  	Node	scanning on channel=26...[NODE]
asn=2013 	id=3   	Node	scanning on channel=15...[NODE]
asn=2013 	id=9   	Node	scanning on channel=20...[NODE]
asn=2013 	id=6   	Node	scanning on channel=26...[NODE]
asn=2013 	id=7   	Node	scanning on channel=25...[NODE]
asn=2058 	id=1   	Node	add neighbor id=2 [NODE]
asn=2058 	id=1   	Node	Add_route called from ensure neighbor
asn=2058 	id=5   	Node	add neighbor id=2 [NODE]
asn=2058 	id=5   	Node	Add_route called from ensure neighbor
asn=2058 	id=5   	TSCH	joined/associated at 20.58 on receiving an EB packet from 2[NODE]
asn=2058 	id=5   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=2058 	id=5   	Node	update time source called [NODE]
asn=2058 	id=5   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=2058 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=5   	Node	Start method called from Manual Routing for 5
asn=2058 	id=5   	Node	Route File Read successfully [ROUTING MANUAL]
asn=2058 	id=5   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=2058 	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=2058 	id=5   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=2058 	id=5   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 5
asn=2058 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=5   	Node	Reading routes for Node 5 [ROUTING MANUAL]
asn=2058 	id=5   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=2058 	id=5   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 5
asn=2058 	id=6   	Node	add neighbor id=2 [NODE]
asn=2058 	id=6   	Node	Add_route called from ensure neighbor
asn=2058 	id=6   	TSCH	joined/associated at 20.58 on receiving an EB packet from 2[NODE]
asn=2058 	id=6   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=2058 	id=6   	Node	update time source called [NODE]
asn=2058 	id=6   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=2058 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=6   	Node	Start method called from Manual Routing for 6
asn=2058 	id=6   	Node	Route File Read successfully [ROUTING MANUAL]
asn=2058 	id=6   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=2058 	id=6   	Node	Reading routes for Node 6 [ROUTING MANUAL]
asn=2058 	id=6   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=2058 	id=6   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 6
asn=2058 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=6   	Node	Reading routes for Node 6 [ROUTING MANUAL]
asn=2058 	id=6   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=2058 	id=6   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 6
asn=2058 	id=10  	Node	add neighbor id=2 [NODE]
asn=2058 	id=10  	Node	Add_route called from ensure neighbor
asn=2058 	id=10  	TSCH	joined/associated at 20.58 on receiving an EB packet from 2[NODE]
asn=2058 	id=10  	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=2058 	id=10  	Node	update time source called [NODE]
asn=2058 	id=10  	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=2058 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=10  	Node	Start method called from Manual Routing for 10
asn=2058 	id=10  	Node	Route File Read successfully [ROUTING MANUAL]
asn=2058 	id=10  	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=2058 	id=10  	Node	Reading routes for Node 10 [ROUTING MANUAL]
asn=2058 	id=10  	Node	Destination = 4, Nexthop = 4 [ROUTING MANUAL]
asn=2058 	id=10  	Node	Route added to destination node id: 4 through next hop node id: 4 in the routing table of node: 10
asn=2058 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2058 	id=10  	Node	Reading routes for Node 10 [ROUTING MANUAL]
asn=2058 	id=10  	Node	Destination = 1, Nexthop = 4 [ROUTING MANUAL]
asn=2058 	id=10  	Node	Route added to destination node id: 1 through next hop node id: 4 in the routing table of node: 10
asn=2058 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=2058 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=2113 	id=7   	Node	scanning on channel=26...[NODE]
asn=2113 	id=8   	Node	scanning on channel=26...[NODE]
asn=2113 	id=3   	Node	scanning on channel=20...[NODE]
asn=2213 	id=7   	Node	scanning on channel=20...[NODE]
asn=2213 	id=9   	Node	scanning on channel=25...[NODE]
asn=2213 	id=8   	Node	scanning on channel=25...[NODE]
asn=2213 	id=3   	Node	scanning on channel=25...[NODE]
asn=2313 	id=7   	Node	scanning on channel=26...[NODE]
asn=2313 	id=9   	Node	scanning on channel=26...[NODE]
asn=2313 	id=8   	Node	scanning on channel=26...[NODE]
asn=2413 	id=9   	Node	scanning on channel=25...[NODE]
asn=2413 	id=8   	Node	scanning on channel=25...[NODE]
asn=2413 	id=3   	Node	scanning on channel=20...[NODE]
asn=2513 	id=9   	Node	scanning on channel=26...[NODE]
asn=2513 	id=8   	Node	scanning on channel=15...[NODE]
asn=2513 	id=3   	Node	scanning on channel=26...[NODE]
asn=2613 	id=8   	Node	scanning on channel=26...[NODE]
asn=2613 	id=3   	Node	scanning on channel=20...[NODE]
asn=2713 	id=9   	Node	scanning on channel=20...[NODE]
asn=2713 	id=3   	Node	scanning on channel=15...[NODE]
